"X","Dam_Name","Continent","Lat","Long","Source","Flag","Article_source","ORD_FLOW","Capacity","up_area_sk","row_min_ppt","sgr_dk_rav","row_min_tmax","row_max_aet","row_median_q","row_max_ppt","row_min_PDSI","row_min_soil","underground"
17235,"Sklope","Europe",44.68875,15.26792,"GRanD, http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",5,22.5,1160.97,15.9,119,2.8,93.2,3.7,292.4,-5.54,24.2,312
18112,"Ovadas","Europe",41.0558,-8.2487,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",5,5.6,788.923,3.8,54,13.3,94.4,4.2,340.2,-3.41,27,507
17272,"K®πhtai","Europe",43.69945583,17.90778917,"http://www.umweltdachverband.at/themen/wasser/wasserkraft/uwd-wasserkraftwerksliste/#c527.","record","A global boom in hydropower dam construction",6,130,58.1411,18.4,670,4.1,92.6,4,174.1,-5.24,19.9,619
16392,"Limmern","Europe",46.84542,9.01042,"GRanD, http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",7,1000,16.8868,20.6,1714,-4.6,115.5,5.5,200.4,-4,24.7,961
17513,"Tosin Kamik Complex","Europe",43.29880767,22.61547433,"Balkan Rivers Document","record","A global boom in hydropower dam construction",7,5.8,137.682,21.8,245,2.9,120.6,3.05,126.1,-3.77,17.3,690
17224,"Entraygues-sur-Truy¬ère","Europe",44.6548,2.5787,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",5,12.1,3276.51,13.2,29,7.2,105.2,1.85,100.1,-5.68,13.7,541
15395,"Tervasaari ve","Europe",61.2642,24.0312,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",5,3,4209.19,13.8,33,-1.6,88.9,2.8,75.5,-2.44,30.8,133
16645,"CASTELBELLO","Europe",46.6253,10.9159,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",5,87,1316.79,11.4,42,2.2,88.1,3.5,92.2,-3.37,2.1,761
16662,"Safien Platz","Europe",46.6826,9.3157,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",6,90,78.4106,21.1,177,0.7,128.6,47.1,198,-4.21,20,680
15737,"River E Hydro Scheme","Europe",57.2135,-4.4506,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",7,3,29.4258,59.8,488,4.8,82.8,36.1,256,-2,10.5,347
17378,"Pointis-de-Rivi¬ère","Europe",43.0911,0.6255,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",5,7.015,2163.48,27.6,35,9.5,129,4.8,146,-4.39,19,246
15182,"Seitenoikea","Europe",64.6167,28.4833,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",7,37.9,19.6957,18.6,87,-4.2,100.7,2.85,111.9,-1.41,42.3,137
16227,"Vogelgrun","Europe",48.0106,7.5852,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",3,2.7,37192.2,19.3,16,5.1,89.9,4.7,108,-5.36,9.5,90
15732,"Glendoe Hydro Scheme","Europe",57.1437,-4.6592,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",5,100,586.844,61,0,5.1,82.7,39.15,271.5,-2.06,9,365
17641,"Artouste","Europe",42.887,-0.411,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",6,88,57.9198,37.7,355,5.9,123.4,5.15,184.2,-3.96,32.1,814
16267,"Abwinden-Asten","Europe",48.248,14.4305,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",3,168,83741.9,10.5,7,4,123.9,9.95,172.4,-2.81,10.6,107
17547,"TAVASCAN INFERIOR","Europe",42.637,1.2512,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",6,150.88,126.086,43.6,250,4.9,122.5,6.4,151.1,-4.26,24.9,903
16358,"Nu¬ßdorf","Europe",47.7447,12.1357,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",4,36.6,9834.44,16,20,5.3,128.2,35.8,159,-2.94,12.8,362
15369,"Aroy","Europe",61.2768,7.1547,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",7,108,2.88814,20.6,0,0.3,76.6,14.65,260.1,0.97,8.3,505
15817,"Ederline Hydro","Europe",56.1778,-5.3402,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",7,1.9,3.22609,82.5,137,5.8,87.5,77.6,337.1,-1.74,19.2,256
17143,"Velika Morava 3","Europe",44.19375,21.15025,"Balkan Rivers Document","record","A global boom in hydropower dam construction",4,30,34255.9,20,4,4.1,82.3,3.65,102.5,-4.59,16.9,142
17465,"Foca / Srbinje","Europe",43.494965,18.76458333,"Balkan Rivers Document","record","A global boom in hydropower dam construction",4,55.5,3683.06,26.8,40,3.8,123.2,7.6,176.4,-3.81,35.3,484
16325,"Rheinkraftwerk S≈†ckingen","Europe",47.5585,7.9557,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",3,36.8,33965.3,17,11,4.1,128,30.1,157.8,-4.69,7.8,339
18514,"Obruk Dam","Europe",40.7702,34.7913,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",4,202,57808.9,4.8,31,3.9,103,1.5,100.5,-3.17,10.1,676
17086,"Enchanet","Europe",45.082,2.194,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",5,35,465.732,14.6,144,6.5,103.2,3.25,93.4,-6.33,17.8,373
17857,"Manole","Europe",42.16458333,24.948909,"Balkan Rivers Document","record","A global boom in hydropower dam construction",5,240,11385.4,3.2,9,6.1,83.6,2.05,79.4,-2.83,11,55
18593,"Felli","Europe",40.02366067,21.55967267,"Balkan Rivers Document","record","A global boom in hydropower dam construction",5,11.1,4244.13,28.9,34,6.6,119,3.95,122,1.85,11.8,375
15228,"Juotas","Europe",63.5,22.5333,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",8,3.7,11.0123,18,0,-1.7,90.4,4.6,113.4,2.94,80,43
15739,"Foyers Falls","Europe",57.2461,-4.4901,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",6,5.2,273.624,57.4,271,5.1,79.9,30.3,248,-2.05,8.5,347
17861,"SESTRIMO","Europe",42.2083,23.9158,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",7,240,86.8649,13.1,636,2,117.1,3.15,122.6,-2.31,16.8,577
15752,"River Taodail Hydro","Europe",57.4231,-5.4216,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",6,1.4,19.8798,73.8,383,4.6,85.4,102.5,351.2,-1.46,18.9,516
16498,"Trempel","Europe",47.2476,9.1705,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",6,1.8,163.624,13.2,93,2,122.8,50.4,172.9,-3.32,14.4,398
19242,"Odivelas","Europe",38.18708,-8.11625,"GRanD, http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",6,2.5,437.686,0.3,48,15.3,78,1.45,178.6,-4.1,8.4,129
18583,"Bistrica 3","Europe",39.90624517,20.09791183,"Balkan Rivers Document","record","A global boom in hydropower dam construction",6,1.57,108.336,9.4,48,11.8,110.9,5.8,306.8,-2.05,24.2,642
16116,"Metz","Europe",49.1081,6.1959,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",7,4,12.3673,17.4,58,5.8,117.4,4.55,117.7,-3.85,12.8,112
15334,"Pamilo","Europe",62.80792,30.52958,"GRanD, http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",7,85,2164.78,21.2,0,-5.2,104.9,3.85,115.3,-1.11,46.2,89
16556,"Massaboden","Europe",46.35,7.9667,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",7,7.2,13.1796,17,2343,2.4,90.7,14.2,93.1,-5.63,2.8,691
15836,"Chaorach Hydro","Europe",56.3944,-4.4925,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",7,2,7.48739,84.6,786,3,79.7,101,456.6,-2.4,20.6,422
15289,"Hilmonkoski","Europe",63.0167,25.4167,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",7,6.8,21.2268,20.1,20,-3.1,100.2,4.55,100.4,1.27,74.3,148
16265,"Braunau-Simbach","Europe",48.244,13.006,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",6,100,22706.3,14.3,62,4.2,119.2,11.5,133.2,-4.78,7.5,160
17660,"Campan","Europe",42.9617,0.2164,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",7,9.91,54.5493,38.1,427,5.8,126.3,5.2,169.6,-3.83,28.9,672
16552,"Persac","Europe",46.3411,0.7312,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",7,1.152,88.6798,12.3,50,7.2,115.8,2.9,110.3,-5.45,15.2,135
17178,"CURBANS","Europe",44.4476,6.0616,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",5,139,4120.33,11.6,28,7.6,105.6,2.65,146.3,-5.85,4.4,412
15270,"Kr√å¬¥ngede","Europe",63.1462,16.0706,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",4,250.2,23354.8,24.1,329,-6.3,97,7.5,119,0.72,59.9,363
18802,"MUCONE 1S","Europe",39.4929,16.3838,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",6,101.44,231.902,15.2,187,7,90.2,2.35,278.9,-3.05,26.9,557
17984,"SAU 2","Europe",41.947,2.3844,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",6,55.56,105.02,21.7,116,7.7,94.1,2.2,129.7,-5,27.9,459
17066,"Cubelles","Europe",44.9969,3.564,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",6,1.72,117.004,26.5,381,4.7,99.7,2.9,95.2,-6.51,10.7,416
15600,"Hjelmeland","Europe",59.2239,6.2193,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",6,6,46.6767,48.4,485,0.9,82.2,88.35,431,-1.81,24.8,377
16676,"Montcherand","Europe",46.7336,6.5082,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",5,15.5,337.525,16.4,247,4.7,136.1,22.05,198.8,-4.65,10.8,320
15495,"Lang Sima","Europe",60.4986,7.1447,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",6,580,111.023,27.9,366,-3.7,72,62.15,219.5,0.58,24.9,597
17006,"Kosinj","Europe",44.717142,15.28125,"Balkan Rivers Document","record","A global boom in hydropower dam construction",6,47,1292.29,17,21,3,94.3,3.75,288.3,-5.39,25,113
15758,"Chonais Hydro","Europe",57.4917,-5.2603,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",6,2,60.0838,79.5,181,3.8,87.3,109.7,385,-1.48,19.9,516
15718,"Inverlael Hydro","Europe",57.8235,-5.0553,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",6,2.5,33.6115,57.9,409,4.5,88.2,100.55,311.2,-1.62,20.4,431
17167,"Gostovic 1","Europe",44.40625,18.161522,"Balkan Rivers Document","record","A global boom in hydropower dam construction",6,1.4,255.039,24.3,63,4.8,114.6,4.35,128,-5.86,21.1,588
18100,"Vilar","Europe",40.98625,-7.53625,"GRanD, http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",6,58,362.556,3.1,207,10.5,90,2.65,356.7,-3.35,8.1,355
15604,"Borregaard inst","Europe",59.2765,11.1305,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",4,62,40980.2,7.9,37,-1.9,72.7,3.4,123.5,-3.39,10.3,210
17425,"Bijeli Brijeg","Europe",43.33510683,18.94405983,"Balkan Rivers Document","record","A global boom in hydropower dam construction",5,274,1581.41,32.5,72,2.6,121,16.95,175.2,-3.76,34,551
15640,"Vinje","Europe",59.6246,7.8508,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",7,375,3.90566,12.2,0,-5,81.2,8.7,153.8,-2.91,9.8,455
16671,"La Dernier","Europe",46.7126,6.3789,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",5,28,254.122,20.5,200,2.8,128,23,212.5,-4.23,12.1,320
18124,"Assobio","Europe",41.125,-7.9475,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",7,1,19.0704,2.8,744,12.2,95.4,3.75,361.9,-3.55,17,513
17729,"Tzerovo","Europe",42.99919333,23.35497333,"Balkan Rivers Document","record","A global boom in hydropower dam construction",5,2.5,4142.82,19.3,45,3.1,118.5,2.55,175.7,-2.46,20.3,707
17326,"Gaillac","Europe",43.9165,1.8862,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",7,6.2,11.4381,5.6,52,7.3,98.8,2.45,110,-4.69,20.9,154
5801,"Lower-Bureya","Europe",49.406,129.5354167,"http://en.wikipedia.org/wiki/Bureya_River / http://dx.doi.org/10.1007/s10749-013-0358-9","record","A global boom in hydropower dam construction",4,321,70135.9,4,0,-19.6,101.1,2.25,99.6,-2.64,7.7,4
17644,"Castillon-en-Couserans","Europe",42.9166,1.0552,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",7,13.29,28.1592,37.9,455,6.8,125.5,5.15,154.6,-4.32,18.5,896
